<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11431-1","heavy",2000,"lognormal",0.498,0.984364917721655,0.508157786587788,0.292258461000513,1.03043637508897,0.460166229885809,0.294996906151206,0.0888907413665204,0.0692242670841262,0.0636991158062251
"11431-2","heavy",2000,"lognormal",0.5205,1.06263506370353,0.487260980792943,0.180797293267411,1.07620254364246,0.477891722593869,0.164302761825389,0.0914239336413677,0.0699561685972161,0.064273754356507
"11431-3","heavy",2000,"lognormal",0.4875,1.03675038227188,0.497942024840481,0.228592158367515,1.0081758706979,0.521467298205656,0.230092068642714,0.0950730674136625,0.0725604285556104,0.0663621362868665
"11431-4","heavy",2000,"lognormal",0.5075,1.05497853050395,0.492177182323864,0.174412835073653,1.04504260008165,0.476080789553045,0.18679028392403,0.0883229559296316,0.061834348236876,0.0644238379014907
"11431-5","heavy",2000,"lognormal",0.5025,1.10956790958252,0.428592916941683,0.276774826238682,1.05327264606264,0.468790505635869,0.280788722603235,0.0938331638604564,0.0712595760631922,0.0624864249598978
"11431-6","heavy",2000,"lognormal",0.4905,0.982872687696919,0.530656089382052,0.226175337234499,1.04966116287061,0.485665076291155,0.212768740204028,0.090597137952856,0.0693793864796542,0.067223577756117
"11431-7","heavy",2000,"lognormal",0.4885,1.02826007487851,0.46458825906679,0.223051089135452,1.06899731226123,0.432668726832361,0.219553639666914,0.0938701843948523,0.0758204501407511,0.0656450458333875
"11431-8","heavy",2000,"lognormal",0.5125,1.06186222096101,0.474200043057442,0.205872256859674,NA,NA,NA,NA,NA,NA
"11431-9","heavy",2000,"lognormal",0.5065,1.02601335076732,0.506001437688168,0.245566246592964,1.09026848379609,0.467697898341177,0.225580180775844,0.0917606788884499,0.0706679294119053,0.0649367994246252
"11431-10","heavy",2000,"lognormal",0.4985,1.04443002516418,0.471171276074504,0.190057001189311,1.06240488400273,0.45942772290782,0.177965458461241,0.0951114000522234,0.0757288623623242,0.0630620579092871
