<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11426-1","heavy",100,"lognormal",0.5,1.36892966982823,0.101470115143758,0.660111150203087,1.43262892967236,0.0399140480078904,0.661352354567737,0.487383874983686,0.430605371108163,0.310571674277044
"11426-2","heavy",100,"lognormal",0.5,1.23958420314066,0.390056971125386,0.0947543799219842,1.24309038280691,0.378349013333759,0.180791858793082,0.53571571382105,0.423894580100603,0.278873225247713
"11426-3","heavy",100,"lognormal",0.42,1.30442762525816,0.30655857266865,0.0793741329121586,1.5648980003375,0.0574660625712215,0.0986347631186119,0.335973126538671,0.236291801215706,0.292758466281647
"11426-4","heavy",100,"lognormal",0.57,1.19922115610546,0.536027232113537,0.0355324315882557,1.28383601006007,0.451440598548644,-0.0932970242167206,0.294753043782324,0.23875948934998,0.310321796019639
"11426-5","heavy",100,"lognormal",0.43,1.18623462908642,0.475762320066339,0.394942903491788,1.1831521065087,0.458335165187324,0.431377340548852,0.351496225507353,0.26437144509264,0.284850876945439
"11426-6","heavy",100,"lognormal",0.47,0.537559639680219,0.789033324022534,0.384799374041311,0.646537870438358,0.736018214233924,0.312574811305686,0.494186016507384,0.397014860534727,0.348042787554141
"11426-7","heavy",100,"lognormal",0.51,1.36404671659296,0.288295205428874,0.00254762304812599,1.23426969046154,0.440182933787336,-0.0234774443600626,0.477705665942943,0.35170280355428,0.280314140069895
"11426-8","heavy",100,"lognormal",0.43,1.29357998240148,0.333069224147864,0.160574947503349,1.51861212931319,0.125016092937243,0.188134625270662,0.382541707104208,0.282891199846108,0.31890029489644
"11426-9","heavy",100,"lognormal",0.53,1.23628314096796,0.324194721936497,0.133988819985768,1.3224297795696,0.207012601663001,0.201289707444717,0.369838453917638,0.208710220724231,0.257957274522109
"11426-10","heavy",100,"lognormal",0.52,1.32559497036601,0.256893511766027,0.158141008959306,1.46804259957101,0.12192382275286,0.163637412685598,0.452842312792507,0.336322370296472,0.304277275416267
"11426-11","heavy",100,"lognormal",0.45,0.37058008993083,1.01732452457169,0.196000805339881,-0.0612331031316261,1.29487093378023,0.239631450557951,0.478211645234521,0.391809677892894,0.330494932513032
"11426-12","heavy",100,"lognormal",0.46,0.793657717127703,0.690831541334022,0.458079036682274,0.699425834524917,0.802921344281281,0.493708421462586,0.426949945030001,0.347640922669608,0.279050116931628
"11426-13","heavy",100,"lognormal",0.46,0.866586065716152,0.560520677420796,0.490276392980518,0.875343476683132,0.515101776572544,0.551887527024291,0.414199014110164,0.275753969509996,0.314009968208311
"11426-14","heavy",100,"lognormal",0.55,0.435033984909133,0.738698218308005,0.832994276372281,0.301119426695991,0.744616512095891,0.811758194057541,0.395240353122571,0.285597755187445,0.317575981319048
"11426-15","heavy",100,"lognormal",0.55,1.07962152369026,0.291562705726578,0.36569598210977,0.967866143571458,0.305472926418913,0.406325646549117,0.356101695134332,0.197508824609598,0.26698844269981
"11426-16","heavy",100,"lognormal",0.47,0.774581611660497,0.43387659265419,0.645150897699964,0.921362006801927,0.326468737908612,0.652746843946275,0.446347305065003,0.449022668819879,0.310092045865365
"11426-17","heavy",100,"lognormal",0.54,1.47924941831474,0.394925890955066,-0.339996191564855,1.51904871791061,0.392365733124215,-0.358499747016215,0.538005647433974,0.53148870549068,0.302252312144543
"11426-18","heavy",100,"lognormal",0.52,0.912286359141599,0.589563794288802,0.138103206046725,0.689430487470838,0.693446463677596,0.106997333493886,0.387971716777777,0.249851912751108,0.272219355234507
"11426-19","heavy",100,"lognormal",0.43,1.3586015249524,0.250979881445762,0.0824068141587381,1.5394283554699,0.0814637310051503,0.0714602313681372,0.391750849932797,0.381270000152524,0.291618806564045
"11426-20","heavy",100,"lognormal",0.49,1.45143208419875,0.383655604420369,-0.106927394663692,1.64757747722774,0.217222085137151,-0.124588540423986,0.396167904836174,0.275526767240421,0.265159914580482
"11426-21","heavy",100,"lognormal",0.56,1.05570584415422,0.492443919813476,0.207212112453222,1.14607508189491,0.495224479745664,0.18641486577615,0.516162217824583,0.472783457986939,0.277949378222594
"11426-22","heavy",100,"lognormal",0.45,0.56608108264917,0.621844235850696,0.674723763031476,0.738443372205524,0.496842882586599,0.651797407548342,0.373381027605441,0.384032842939665,0.36951780512404
