<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11423-1","heavy",2000,"gamma",0.512,0.955822316812257,0.503693471754575,0.299842765502918,1.1094376897879,0.457095119784742,0.223960896222109,0.0849143120095344,0.0209105940837013,0.091021604266137
"11423-2","heavy",2000,"gamma",0.493,0.968954254502877,0.494319150058168,0.304338053089328,0.979834238406939,0.504310909586731,0.293068353976567,0.0857762914425102,0.020830327628265,0.0877962157155859
"11423-3","heavy",2000,"gamma",0.525,0.967092040067681,0.512100272626995,0.21156168985374,NA,NA,NA,NA,NA,NA
"11423-4","heavy",2000,"gamma",0.5235,0.99992981140261,0.495813334223138,0.257012839402264,0.930758235116754,0.519249133329517,0.244793376261513,0.0870304224654045,0.020808198775454,0.0884490588179048
"11423-5","heavy",2000,"gamma",0.499,0.912690190370364,0.501148822830976,0.3228814675917,0.969735029552498,0.475952220595301,0.34089538097081,0.0859036248393835,0.0205743341831789,0.0913540566583788
"11423-6","heavy",2000,"gamma",0.529,0.93797855348028,0.515283046864147,0.266199560063907,0.988217792654182,0.478568840215425,0.24557393760716,0.0873068822183022,0.0209126501016509,0.087687582840029
"11423-7","heavy",2000,"gamma",0.5085,0.932344744854457,0.507478819093819,0.27572953468037,1.0226228236744,0.468592352780956,0.283046282938591,0.0924861387725413,0.0232674054488168,0.0868174921156136
"11423-8","heavy",2000,"gamma",0.5185,0.988179044581427,0.502926565407698,0.284179969562871,1.18876993122583,0.406630571582999,0.127050736931638,0.0771125923900072,0.016826997702735,0.0850585141036783
"11423-9","heavy",2000,"gamma",0.524,0.933377368335874,0.506108218573983,0.344313061809902,0.927762275832505,0.485838656271385,0.389266348205906,0.0829885742387958,0.0196832035954152,0.0863912103676184
"11423-10","heavy",2000,"gamma",0.5185,0.991529919895608,0.513090724473945,0.180344274481037,1.0763986067762,0.482348042950752,0.0303197167864541,0.0817789279443212,0.0187298993833452,0.0873531218073187
"11423-11","heavy",2000,"gamma",0.5155,1.02967207312648,0.494184082766835,0.224467700857468,1.13888000002173,0.457075837574691,0.165258030871723,0.0868179511223222,0.02003278937033,0.0915460410038223
"11423-12","heavy",2000,"gamma",0.4945,0.966512705303926,0.50010339082087,0.340444042339084,NA,NA,NA,NA,NA,NA
"11423-13","heavy",2000,"gamma",0.53,1.03419410986757,0.495938575141036,0.209270399471734,NA,NA,NA,NA,NA,NA
"11423-14","heavy",2000,"gamma",0.518,0.989271284263098,0.503225424977536,0.235145538987827,0.918395655881771,0.517418656753142,0.272893775592003,0.0889308174476204,0.0216648671031555,0.0904307758997082
"11423-15","heavy",2000,"gamma",0.502,1.07682593532339,0.492592488161381,0.209411644290711,1.24118227694593,0.45218424852842,0.0951860926466348,0.0842012444405623,0.0213406157201298,0.0907407197923421
"11423-16","heavy",2000,"gamma",0.517,0.962870404615657,0.49596224241266,0.298228704206522,1.062815606777,0.487501294883726,0.152301923947721,0.0824373734682983,0.0213386838058177,0.0894381803921554
"11423-17","heavy",2000,"gamma",0.508,1.06668617149314,0.496904630547064,0.16096512614533,1.2694234860033,0.400246152601854,0.112796613856451,0.077745287379651,0.0171226689790264,0.0898116869426361
"11423-18","heavy",2000,"gamma",0.51,1.03011959456808,0.505176579153426,0.216816659013375,1.15768582280246,0.463369186375772,0.105364175834205,0.0914551207123752,0.0234801423848301,0.089731191417813
"11423-19","heavy",2000,"gamma",0.5155,1.01963965821713,0.504261320522596,0.236077764814337,1.23287773526001,0.41819837887144,0.208744909700936,0.0855563833319622,0.0194343610755923,0.0899022564510392
"11423-20","heavy",2000,"gamma",0.5035,0.934053011658146,0.510668862365569,0.23598933750867,0.956492846537719,0.498530773699011,0.203747877712545,0.0838300900662657,0.0208743243634006,0.089670480693722
"11423-21","heavy",2000,"gamma",0.505,1.00925400221434,0.505383466436762,0.178975842886323,NA,NA,NA,NA,NA,NA
"11423-22","heavy",2000,"gamma",0.5095,1.06586776266289,0.483640622900376,0.298310291870832,1.05426284236966,0.466621457451989,0.258661848402,0.0775611872362817,0.0183569350698192,0.0857004569771698
"11423-23","heavy",2000,"gamma",0.492,0.984165090549047,0.502734093501043,0.230135121915782,1.00121303038296,0.517916568547023,0.190507362217302,0.0853008227585663,0.0229745838643514,0.0884128644103337
"11423-24","heavy",2000,"gamma",0.486,1.02194677619307,0.486427255803268,0.34873120887092,1.22915489749078,0.393549366623055,0.32894851229407,0.0776421314668683,0.0174414699110809,0.0857086943510945
"11423-25","heavy",2000,"gamma",0.4955,1.05955224836544,0.492866541304236,0.190130597735329,1.12387095445573,0.472704404597374,0.201167478264977,0.0843167507450352,0.0202262083545399,0.0884254507319435
"11423-26","heavy",2000,"gamma",0.505,0.991582448480054,0.495790536649793,0.293880005130345,0.980610189666214,0.521980422771082,0.208707799436623,0.0871532671371595,0.0235984361816189,0.0830289216304537
"11423-27","heavy",2000,"gamma",0.5085,1.00203259536599,0.497990834782956,0.249739552479383,0.958463176944094,0.517678479050614,0.239631922718219,0.0875775312534292,0.0223168897878887,0.0873071059529818
"11423-28","heavy",2000,"gamma",0.5125,0.98707244771704,0.496487341661586,0.263838287102497,0.958135959877881,0.494902720780266,0.293890354449012,0.0872820313890366,0.0226521434586294,0.0886426854285075
"11423-29","heavy",2000,"gamma",0.524,0.969925372007115,0.506308658688054,0.261814107009657,1.10239988414575,0.434155545186205,0.299700601410977,0.0845127745621927,0.0194286256080401,0.0890061731296021
