<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11425-1","heavy",2000,"gamma",0.504,0.969848963192758,0.507942769635408,0.231950816929093,1.09528417275734,0.469492679133296,0.178275378693741,0.0839567375507951,0.0208067567895113,0.090137174734914
"11425-2","heavy",2000,"gamma",0.5045,1.01661898496062,0.502416338370537,0.212493039855874,1.00197636962123,0.509793935896266,0.218891491504489,0.0837799707481129,0.0206007400466569,0.0888655988899967
"11425-3","heavy",2000,"gamma",0.508,0.961258252706831,0.502901413789033,0.258057501257067,1.06602125875418,0.438185906058288,0.293342717616692,0.0861356424693276,0.0200945240119225,0.0911541681227423
"11425-4","heavy",2000,"gamma",0.509,0.957256960917044,0.493666098101591,0.302063240585142,0.915801012824671,0.486940972460989,0.310350079211332,0.0858213996801251,0.0207206934968628,0.0875625695359775
"11425-5","heavy",2000,"gamma",0.506,0.965896204846084,0.49485390822989,0.311704590764096,0.874241469619427,0.541024409689346,0.323793124713587,0.0850746306841141,0.0228520859407778,0.0880017459862693
"11425-6","heavy",2000,"gamma",0.5175,1.04343721189471,0.483524926779767,0.297174610477981,NA,NA,NA,NA,NA,NA
"11425-7","heavy",2000,"gamma",0.51,1.03172697898402,0.500935278511822,0.183608337388755,1.16903304473681,0.450663139072917,0.119497875124757,0.0850350872174818,0.0214398970812208,0.0902116473624663
"11425-8","heavy",2000,"gamma",0.4895,0.967055583238386,0.506980949285257,0.197556404582923,1.11109458286367,0.459421447325878,0.139721510365543,0.0820089036625468,0.0198273010304934,0.0924460832437358
"11425-9","heavy",2000,"gamma",0.5075,0.984950335535222,0.498725654824026,0.27043684198242,NA,NA,NA,NA,NA,NA
"11425-10","heavy",2000,"gamma",0.514,1.01301677664047,0.514736254436901,0.188595992196063,NA,NA,NA,NA,NA,NA
"11425-11","heavy",2000,"gamma",0.5005,0.990888273533149,0.49876212162344,0.323539381931765,1.05984720343945,0.442419335198433,0.397247570953404,0.0837247688974164,0.0188212235415776,0.0856077709325562
"11425-12","heavy",2000,"gamma",0.5025,1.00437894678725,0.50214053815067,0.263662852675981,1.10665080567051,0.466606923151078,0.235283953397198,0.0845687182932149,0.0198541789978558,0.0889827057865328
"11425-13","heavy",2000,"gamma",0.4925,1.04734058529204,0.499483713911744,0.197632487919734,0.960837724313359,0.513472788332433,0.245863324835521,0.0837730265605474,0.0210510858610249,0.0866694600555175
"11425-14","heavy",2000,"gamma",0.5155,0.966922018452778,0.496585012957344,0.226825281860835,NA,NA,NA,NA,NA,NA
"11425-15","heavy",2000,"gamma",0.5175,0.954166248274342,0.508016665329154,0.320354994390518,1.10473500921293,0.416622729163666,0.379786081883437,0.0841036792687377,0.0175889114055988,0.0904166582354297
"11425-16","heavy",2000,"gamma",0.5055,1.05266111677554,0.496523543509277,0.209708534367096,NA,NA,NA,NA,NA,NA
"11425-17","heavy",2000,"gamma",0.5075,0.994435023781895,0.495390173316098,0.263592135537904,0.945647688318072,0.506604597169965,0.317578356779543,0.0871421617435545,0.0215053337945033,0.0885348704628114
"11425-18","heavy",2000,"gamma",0.491,0.920057700541203,0.50660969032019,0.324249034285918,1.07675861079567,0.451315541021042,0.278175135950425,0.0823809862672802,0.0204231649514289,0.0885208207379152
"11425-19","heavy",2000,"gamma",0.511,1.0377418350005,0.480594138048781,0.299744216020213,1.11365446881616,0.455422353555279,0.254312202712979,0.0808200918053084,0.0195663708979718,0.0876124960462051
"11425-20","heavy",2000,"gamma",0.52,0.984300882504261,0.494702462415437,0.344172918973632,NA,NA,NA,NA,NA,NA
"11425-21","heavy",2000,"gamma",0.519,0.987594939104543,0.478732823339704,0.34041658629244,0.949873891309036,0.514129879988716,0.349502318460384,0.0851130021087261,0.0223974820565883,0.0866891044812758
