<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11431-1","heavy",100,"lognormal",0.54,1.04264231984701,0.514880485939734,0.0135803789832131,0.812415687114899,0.753841982267582,0.0500563433007256,0.586945610499099,0.527011113283587,0.285638441407142
"11431-2","heavy",100,"lognormal",0.49,0.98870240149046,0.428902078870228,0.194234289651028,1.03613194811214,0.339142268028422,0.258816528650672,0.44761016762983,0.351673557179308,0.330227539820345
"11431-3","heavy",100,"lognormal",0.51,1.01056733557059,0.314820192912819,0.591452999071383,1.13454626524111,0.175680884570161,0.656865443829625,0.384295115236058,0.314547264041092,0.289638582283406
"11431-4","heavy",100,"lognormal",0.43,1.09823660805275,0.453812261699985,0.224525268574935,1.26622810006844,0.275123239725696,0.261598914005154,0.440359434225024,0.2382088833722,0.333560152611582
"11431-5","heavy",100,"lognormal",0.54,0.976664005794282,0.698219402168233,-0.155723887050573,1.17188457056112,0.480576854893014,-0.165180989472256,0.380616447779155,0.240811582882297,0.326683289622171
"11431-6","heavy",100,"lognormal",0.48,1.06210406696046,0.531118137657073,0.0877974501470871,1.07898285631418,0.490311617752515,0.072188509329519,0.451223979202075,0.331746670722128,0.300393358028022
"11431-7","heavy",100,"lognormal",0.46,1.37519735612398,0.256710830847806,0.399883153949099,1.49651478914454,0.118436057778874,0.418043782480801,0.39850733881425,0.245479655935506,0.295550844333367
"11431-8","heavy",100,"lognormal",0.51,1.30300671707528,0.302977660166482,0.0995025321682712,1.50088204996689,0.129095581914063,0.121972018025238,0.422102925533812,0.367909366975046,0.313131366734183
"11431-9","heavy",100,"lognormal",0.53,1.0787001591425,0.286197023582682,0.514166275857502,1.17451548140891,0.196711122289964,0.519715581540414,0.595540388878858,0.489987786143403,0.304417015644574
"11431-10","heavy",100,"lognormal",0.47,0.808320261902169,0.660315303060276,0.092093879124711,0.71195159448343,0.744684164451176,0.0113444348553544,0.33546188614732,0.276697948483138,0.311588014422941
"11431-11","heavy",100,"lognormal",0.51,1.03985798315779,0.440854066860823,0.0441201621818601,1.14059314404111,0.377719455204059,0.0156563275513596,0.453934412347329,0.363493847254743,0.291494448919645
"11431-12","heavy",100,"lognormal",0.44,1.02773771619574,0.533750678962631,0.240815810625622,1.056656647665,0.584355577177828,0.140282635819287,0.353983127556133,0.292735395478489,0.288549720890213
"11431-13","heavy",100,"lognormal",0.42,0.79177829681432,0.659937702344726,0.43333404873671,0.980243358171831,0.530593522148196,0.339077831332021,0.326875146648081,0.25854195491633,0.31259897795001
"11431-14","heavy",100,"lognormal",0.55,0.864822863660528,0.465431399448495,0.576492287467948,0.206613165616592,0.931301197532416,0.602283576746972,0.366286170410625,0.236435930650193,0.270394291942199
"11431-15","heavy",100,"lognormal",0.44,1.01515619599696,0.551091784228348,0.135930738919304,0.633029493691849,0.952920560425187,0.303528170484696,0.475365763016859,0.430542641310401,0.282571314161308
"11431-16","heavy",100,"lognormal",0.49,0.826775950492231,0.414524409658738,0.537191525794181,0.878211782670715,0.33995675673297,0.584186097572891,0.460302184934066,0.357596621694518,0.308665987460896
"11431-17","heavy",100,"lognormal",0.46,1.10673522767194,0.341046651436159,0.462259757535137,1.11177963934021,0.334660562946004,0.544171653538301,0.41349144104577,0.310996711176183,0.304013879564778
"11431-18","heavy",100,"lognormal",0.55,0.81512211417023,0.551211730724357,0.271008206667756,0.836073458734631,0.451029082672474,0.318415043229251,0.473989361815361,0.302125965743646,0.310493025328393
"11431-19","heavy",100,"lognormal",0.48,1.27980418780638,0.384944456181364,0.284373043994421,1.19251221568997,0.452215752411784,0.351539424792861,0.382064749052328,0.293899203672447,0.284622645847214
"11431-20","heavy",100,"lognormal",0.55,0.956336822238642,0.448177068170317,0.463293039100531,0.963108723051722,0.470083478093518,0.305794972285219,0.335637305415671,0.241513354943876,0.259990399867307
"11431-21","heavy",100,"lognormal",0.44,0.813730972664132,0.635559356214958,0.24253258194046,1.00398376736804,0.428464054757722,0.304995718144419,0.389739816452056,0.29720597781024,0.275286434043581
"11431-22","heavy",100,"lognormal",0.5,1.52296764155006,0.064534917143999,0.161809862956605,1.5533422387696,0.0346540816037276,0.167485201741856,0.539690830495006,0.507769976602467,0.302535029433124
"11431-23","heavy",100,"lognormal",0.48,1.01374648807772,0.708756131317194,0.144599292791511,1.45739627816498,0.331230211463611,0.167863063852223,0.454233654736183,0.392766032405135,0.301948623612786
"11431-24","heavy",100,"lognormal",0.52,0.876649199877061,0.273860731883406,0.54621562979846,0.938357062162914,0.208587834468763,0.553901924106068,0.37868757448452,0.25251512078258,0.291881863798711
"11431-25","heavy",100,"lognormal",0.49,1.18040528013551,0.463322395697059,0.220213141195791,1.01265441568774,0.638913948670326,0.151856029217929,0.351992044577062,0.276302600681874,0.270606014627149
"11431-26","heavy",100,"lognormal",0.53,1.08820237419495,0.464139661532076,0.304527266071358,0.954477749588033,0.540141856347653,0.387181363687695,0.43074712607446,0.326647105665415,0.28755566014158
"11431-27","heavy",100,"lognormal",0.51,0.878901171087989,0.652015597408283,0.113975010668556,0.919243034652868,0.540697588560195,0.225193761204722,0.455916707226558,0.255608033417394,0.319521019057957
